condition,cellId,mean_speed,max_speed,std_speed,total_displacement,trajectory_length,mean_area,std_area,mean_volume,std_volume,residence_time,lateral_migration
Malaria,202,0.006887107267610019,0.01151034683652061,0.0014590371773615352,8.385118222589352e-06,8.735047969364341e-06,1.580136e-10,3.2320222276607294e-11,6.996165999999999e-17,4.557912924393854e-19,130,4.409999999999844e-08
Malaria,207,0.012356678864210413,0.01837849906944797,0.0027538075278901834,1.7446964392122775e-05,1.7944067896755834e-05,1.277065442176871e-10,1.7516975244082484e-11,7.030075238095238e-17,6.856735747726846e-19,147,2.189999999999991e-07
Malaria,210,0.015131932969744827,0.02169610911682251,0.0024097405683150453,2.5707494145676668e-05,2.6009160776525358e-05,1.2980321387283237e-10,1.9601715728934187e-11,7.042098786127167e-17,7.535055220570053e-19,173,1.083000000000003e-07
Malaria,224,0.0171353066603571,0.021149249049609305,0.0025642333204382744,3.9168203249043736e-05,3.9300309496975675e-05,1.3944429004329003e-10,2.063158765894066e-11,7.012907402597403e-17,4.8501421101616625e-19,231,9.376000000000128e-08
Malaria,229,0.01852424806162564,0.023707781632194103,0.002456416474223222,4.0093165259617504e-05,4.029040876977462e-05,1.439280318181818e-10,2.4955822313926657e-11,7.071797227272726e-17,7.597446030281674e-19,220,1.332500000000008e-07
Malaria,231,0.014695669446842415,0.021300242305790796,0.00535781335577208,4.0072397702283825e-06,4.100781314946004e-06,1.1544953571428572e-10,2.4718900882655806e-13,6.9216525e-17,2.658281032226717e-19,28,3.661999999999864e-08
SickleCell,-250,0.015961882696765118,0.01960203656856501,0.0017133690026571804,1.822567696563354e-05,1.822907306824331e-05,1.6609552173913046e-10,1.690321750610616e-11,7.659804521739133e-17,1.2166051504045382e-19,115,5.030000000000187e-08
SickleCell,-237,0.019965266545353983,0.02434127623897114,0.0018207433627957317,4.421346637747636e-05,4.422199877976226e-05,1.6446417040358745e-10,2.0705001532415262e-11,7.659972017937218e-17,3.826017227936284e-19,223,4.549999999999982e-08
SickleCell,-233,0.011060324432328733,0.012736608389280719,0.0008735324105247941,2.9498152177397488e-06,2.95072018592531e-06,1.7866649999999996e-10,6.710519047651149e-12,7.568820000000002e-17,4.8552842537985366e-20,28,1.1399999999997892e-08
SickleCell,-231,0.01987041048029944,0.023161884593926655,0.0014841867947890939,2.0563023700066123e-05,2.056680670711319e-05,1.3854267619047619e-10,6.7338867055638795e-12,7.721325238095239e-17,1.6882364950947944e-19,105,7.219999999999907e-08
SickleCell,-226,0.013403205771054371,0.015712250489040024,0.00130214377632198,6.8520469409685155e-06,6.853420175525674e-06,1.8353947169811317e-10,1.1467168501696441e-11,7.621327735849057e-17,1.1009934611960722e-19,53,3.067999999999985e-08
SickleCell,-216,0.010492624688575194,0.012622058030005446,0.0013371433182414964,7.089708822602025e-06,7.092985736824754e-06,1.4515167142857148e-10,1.2578688758788659e-11,7.610063714285716e-17,1.9388798437363786e-19,70,5.1899999999998605e-08
SickleCell,-215,0.020609602641500507,0.0247956270276118,0.0014581840623002118,3.2884341586015006e-05,3.288869105907816e-05,1.7843027329192547e-10,1.6607390757953063e-11,7.71835857142857e-17,1.5480724621975193e-19,161,6.380000000000098e-08
SickleCell,-207,0.008471248857747773,0.010269492714389549,0.001016161379512865,3.465926913612576e-06,3.4675589268271395e-06,1.9265514285714286e-10,1.122856215100999e-11,7.700842857142858e-17,6.439631971651242e-20,42,2.812999999999934e-08
SickleCell,-204,0.019036512251817253,0.022695901752210684,0.0015109662488475503,2.0184576540490017e-05,2.019024190753596e-05,1.3938357407407407e-10,9.831668164711612e-12,7.66062851851852e-17,2.27172296921853e-19,108,7.519999999999887e-08
SickleCell,-174,0.01108699348307174,0.014604519633705862,0.0016049520620752405,5.723703611461377e-06,5.72567252568883e-06,1.5697360377358489e-10,1.0086570032129971e-11,7.651434339622641e-17,6.391350076901984e-20,53,2.2199999999997856e-08
SickleCell,-173,0.016217286665941823,0.01869168466429048,0.001069142880022513,6.965646865140452e-06,6.967116740815514e-06,1.6714038636363636e-10,7.729190018082339e-12,7.655395681818182e-17,1.4209300491387498e-19,44,4.2500000000000017e-08
SickleCell,-153,0.019249826221500177,0.021139829892384755,0.00122955122648086,5.959244976493583e-06,5.959651841934004e-06,2.0126418749999998e-10,5.107914658376555e-12,7.6906725e-17,1.3682887829505953e-19,32,2.469999999999995e-08
SickleCell,-134,0.02071643894987853,0.02387124909627402,0.0016770713377600745,4.596269087161335e-05,4.596999253511738e-05,1.5028464732142858e-10,1.3208792014768416e-11,7.826963839285714e-17,3.0382713495739415e-19,224,1.0469999999999918e-07
SickleCell,-123,0.017364460349062718,0.01965790436174571,0.001060592002031536,1.8629151281898915e-05,1.863258230358923e-05,1.8718697247706418e-10,2.329894069856313e-11,7.595905321100916e-17,1.3938924620352418e-19,109,3.3099999999999734e-08
SickleCell,-74,0.017032796588410646,0.01995295569418378,0.001196960513625349,1.8611970956825827e-05,1.8615630043730922e-05,1.5908836936936938e-10,1.457892966262546e-11,7.634903153153154e-17,2.798926294076426e-19,111,6.73599999999993e-08
SickleCell,-57,0.020068029915798223,0.022224057579465568,0.0010067794088996244,7.405948000946537e-06,7.406817320354064e-06,1.718882105263158e-10,4.4243467324041005e-12,7.753586052631579e-17,4.987447237124578e-20,38,1.8900000000000785e-08
SickleCell,-46,0.01259139116363796,0.01552156957350873,0.0018341440002861212,5.110692833791129e-06,5.11158996518745e-06,1.9911173809523814e-10,1.1513209772743493e-11,7.630939523809524e-17,2.2071508944446575e-19,42,3.280000000000077e-08
SickleCell,-43,0.015247050652885416,0.017697101196834753,0.001438440250713722,5.062735872875061e-06,5.0632214978044615e-06,1.9613323529411765e-10,7.481354998235658e-12,7.664529705882353e-17,2.3846815998036517e-19,34,3.179999999999858e-08
SickleCell,-29,0.017831205816477735,0.020512013723617703,0.0016904570374880119,5.681793353140891e-06,5.6824011606984405e-06,1.9416436363636364e-10,5.0441790760376834e-12,7.580746060606062e-17,2.1938781862747327e-19,33,1.1420000000000985e-08
SickleCell,-22,0.017643571114463897,0.021057551353546547,0.0013886971179236924,3.1666727421908534e-05,3.167758667915224e-05,1.455727182320442e-10,1.608008911539531e-11,7.664367845303868e-17,5.945637811126126e-19,181,4.622000000000106e-08
SickleCell,0,0.009641186381755972,0.01504457104739238,0.0021148208734871467,1.5983516218995745e-05,1.633742423936143e-05,1.6193692352941177e-10,3.298922248483406e-11,7.609287294117647e-17,5.929115709610194e-19,170,7.00899999999997e-08
SickleCell,3,0.015341244965287472,0.019662848393502935,0.002758450736643246,1.5627953877907368e-05,1.5790172180853908e-05,1.2717106666666667e-10,5.33824573833207e-12,7.563033714285714e-17,4.938583817283016e-19,105,1.208000000000006e-07
SickleCell,16,0.018757051143675096,0.023615175744046455,0.003988776398644692,1.4134584248218982e-05,1.4327666233925421e-05,1.253644025974026e-10,2.735065227066614e-12,7.557498701298702e-17,5.294306759327348e-19,77,1.268000000000002e-07
SickleCell,20,0.010715230097221333,0.014022341284059863,0.00193177152804852,9.391618943504902e-06,9.803027777419695e-06,1.3812182608695655e-10,1.4533056466385046e-11,7.529127173913044e-17,3.941982279625455e-19,92,3.499999999999882e-08
SickleCell,22,0.018829585629326597,0.023958782641150696,0.003745393645657316,1.7579342970657346e-05,1.772934188807412e-05,1.2273655789473684e-10,2.2504093373078444e-12,7.569644315789474e-17,6.282223894166701e-19,95,1.2440000000000003e-07
SickleCell,27,0.012680449883244713,0.017594440648037096,0.002295539670883725,1.8161055763443384e-05,1.8422419126259538e-05,1.312616802721088e-10,1.3755671290186068e-11,7.578233265306122e-17,5.819575948590636e-19,147,5.73899999999998e-08
SickleCell,37,0.009994888478075607,0.016256072407854462,0.0030259428202752815,4.497735752575959e-06,4.910157231256815e-06,1.218847e-10,1.630855819525943e-12,7.520444800000002e-17,3.638483672956001e-19,50,6.919999999999927e-08
SickleCell,38,0.019717828079746015,0.023933485547684024,0.0026394237094247287,3.6844516722844934e-05,3.69149467155498e-05,1.3173333333333334e-10,9.105848361519025e-12,7.607283121693121e-17,6.807767651492873e-19,189,2.4529999999999916e-07
SickleCell,46,0.008246449464562615,0.01162389004258041,0.0017342219689037896,8.412540041301439e-06,8.713848576615025e-06,1.392609537037037e-10,1.604206773815625e-11,7.610155740740742e-17,7.542508673373843e-19,108,5.7340000000001386e-08
SickleCell,49,0.01749706190270226,0.023731209676333926,0.004233044663299746,1.0658561090320775e-05,1.0762451705651266e-05,1.210256129032258e-10,1.1018752771471719e-12,7.530208548387096e-17,4.3198145028737663e-19,62,1.0240000000000092e-07
SickleCell,54,0.015208365121666768,0.019467082733746578,0.002650074753698857,1.937961405194902e-05,1.961342967815073e-05,1.3935130769230768e-10,1.450874437952792e-11,7.580099538461538e-17,5.002457058087394e-19,130,1.2854999999999896e-07
SickleCell,56,0.008140486075650938,0.0133428878688236,0.0016549533139625235,1.3170015671141022e-05,1.3559726479510016e-05,1.4973385294117645e-10,3.111512296793324e-11,7.642571411764706e-17,7.627454415958526e-19,170,1.4090000000000063e-07
SickleCell,72,0.008963244940339359,0.013955642358424246,0.0019933192900040103,1.0353544198485853e-05,1.0710361755273075e-05,1.4125649166666666e-10,2.6651773803833138e-11,7.608739333333334e-17,7.654645030969112e-19,120,1.5160000000000038e-07
SickleCell,79,0.010961538674531854,0.015221767482892966,0.0025351441525953496,6.906673417065555e-06,7.1813667566234794e-06,1.2736411940298507e-10,6.061011578042338e-12,7.553177164179105e-17,5.526798563160832e-19,67,5.3599999999998945e-08
SickleCell,80,0.015851659476607518,0.019273811769014996,0.00258074515527342,2.1101347783020878e-05,2.1330348958718103e-05,1.2949813235294116e-10,1.075494323680034e-11,7.599296102941176e-17,7.064657032038974e-19,136,2.0750000000000098e-07
SickleCell,95,0.014199784580150204,0.019472135802299652,0.0024681944574545703,2.2542132138952604e-05,2.278470817372944e-05,1.41639875e-10,1.8789572773634936e-11,7.617784375e-17,7.350446203618909e-19,160,1.8829999999999954e-07
SickleCell,100,0.018395778946408863,0.021939509911337512,0.0025667038794939725,3.245555907098198e-05,3.254748091439034e-05,1.5127109550561795e-10,2.1744554686287584e-11,7.664729831460674e-17,9.327373199761227e-19,178,1.1360000000000176e-07
SickleCell,112,0.015817656053015182,0.018837349314693136,0.0023835781681496083,2.1716786973675462e-05,2.1866916122100676e-05,1.4604061428571428e-10,2.261137033148191e-11,7.649079785714286e-17,9.689065088774125e-19,140,2.569000000000009e-07
SickleCell,119,0.019557021610360256,0.024551174071752432,0.00329618822882288,2.426150253920808e-05,2.4291333790525996e-05,1.240165634920635e-10,2.7375595715776695e-12,7.625520238095239e-17,9.028501537211391e-19,126,9.450000000000054e-08
SickleCell,121,0.01031270304117151,0.01566711359200443,0.002394331651651711,1.1807402299388292e-05,1.2160582930753717e-05,1.4823643333333334e-10,2.225921254873217e-11,7.580474583333332e-17,5.936887994317635e-19,120,1.7299999999999987e-07
SickleCell,130,0.01634782804474283,0.020304030251678335,0.0035654772841088567,9.741953125015533e-06,9.927472728832985e-06,1.3189190163934426e-10,8.148817015790121e-12,7.522500327868852e-17,3.8307743254126118e-19,61,1.326999999999996e-07
SickleCell,132,0.01429672490662299,0.01887420954043904,0.002359457513787192,2.106492904607324e-05,2.1303139873335884e-05,1.452486666666667e-10,2.0040252846623457e-11,7.587507733333334e-17,5.930257041575e-19,150,1.8204999999999938e-07
SickleCell,134,0.012520378389951282,0.015759785599432315,0.0020671104197011207,1.7080144112331137e-05,1.7421821609244538e-05,1.6905067142857146e-10,3.364453404663238e-11,7.560963785714286e-17,3.9911394155140572e-19,140,8.803999999999925e-08
SickleCell,138,0.0166467339623729,0.020053022300665805,0.001992093608246111,4.112851854517495e-05,4.1415431680135643e-05,1.5254576400000002e-10,3.468380501209132e-11,7.6488576e-17,7.58802193896306e-19,250,2.6370000000000224e-07
SickleCell,153,0.0129581937153618,0.017525668873548422,0.0031917848898589986,1.135712860816941e-05,1.1614404087977613e-05,1.3696915555555557e-10,1.1993266620179907e-11,7.558547777777778e-17,5.642360976423316e-19,90,1.2589000000000008e-07
SickleCell,173,0.015608343830968789,0.019858245818734847,0.0026835621624095355,1.840424983627695e-05,1.8649802518041354e-05,1.325823916666667e-10,1.0602590488356868e-11,7.626324833333332e-17,9.36972066163292e-19,120,1.6189999999999925e-07
SickleCell,179,0.01626725282704917,0.02129679996875843,0.00292137767113071,1.747094048355726e-05,1.756376070455668e-05,1.2503538532110092e-10,5.034386320886657e-12,7.564276605504586e-17,6.198169095281858e-19,109,1.8402999999999898e-07
SickleCell,180,0.01731721744418101,0.02234622601687876,0.0029384816568439396,2.3934478745525253e-05,2.405338289065513e-05,1.3849315e-10,1.2275433568468566e-11,7.58620442857143e-17,6.614009660416145e-19,140,2.4730000000000016e-07
SickleCell,190,0.010007100925353991,0.013823127336134902,0.0018059851356041579,1.7349097319169087e-05,1.777614511144288e-05,1.8126451111111112e-10,5.965226054321895e-11,7.585201222222223e-17,6.018530982863021e-19,180,8.350000000000013e-08
SickleCell,196,0.01932142058743643,0.023671304753614657,0.0026954177935876993,4.2532981174655506e-05,4.272249716692313e-05,1.3476753153153152e-10,1.3201056314049022e-11,7.643599684684686e-17,8.358701842523989e-19,222,1.0950000000000124e-07
SickleCell,202,0.0066568012199586385,0.010154881231483164,0.001556330771578475,8.744738714844486e-06,9.107237155559274e-06,1.6493661428571428e-10,3.320466370784191e-11,7.570969285714285e-17,5.0386391028977e-19,140,3.929999999999808e-08
SickleCell,207,0.012254414862210511,0.015557952140792823,0.0018881432033031995,1.7443757620707763e-05,1.7853035926570983e-05,1.3698890540540542e-10,1.906749919083128e-11,7.610968108108108e-17,7.048650485351378e-19,148,8.759999999999896e-08
SickleCell,210,0.014858760218458944,0.018504010723043262,0.002146161268180119,2.566026696314752e-05,2.592636214157736e-05,1.3669234659090908e-10,2.0487067562295132e-11,7.6245225e-17,8.000091196980194e-19,176,1.6439999999999795e-07
SickleCell,224,0.01736034837677382,0.02097060240689571,0.0023431575826728867,3.925892378395516e-05,3.9315332838496956e-05,1.4511901762114539e-10,1.937895144815056e-11,7.593329427312777e-17,5.961623842699109e-19,227,8.004999999999934e-08
SickleCell,229,0.018474509690013744,0.022491958530081367,0.0023343565267182915,4.010645176617473e-05,4.0261738033010485e-05,1.5339915000000002e-10,2.7330316539780724e-11,7.641004363636364e-17,6.979180911273108e-19,220,2.140699999999998e-07
SickleCell,231,0.014867296459667537,0.019322479034805058,0.0046474963236271425,4.146538675811427e-06,4.2755344884618334e-06,1.220235172413793e-10,4.922597035747977e-13,7.498846896551725e-17,2.7969590387654972e-19,29,3.064000000000044e-08
ThalassemiaAlpha,-996,0.01709953941515238,0.017213902409027534,4.983457113950257e-05,1.1965897003672564e-06,1.1965957064880813e-06,1.01027375e-10,4.897156609415285e-15,5.572881250000001e-17,7.079901129244102e-22,8,2.219999999999955e-08
ThalassemiaAlpha,-963,0.017166633902932476,0.017209579463886997,2.2560610356178513e-05,1.5446668859582637e-06,1.5446717491982893e-06,1.0109199999999999e-10,1.5769168230019868e-14,5.570795e-17,4.428443418541771e-22,10,3.6000000000011175e-09
ThalassemiaAlpha,-756,0.015775194883961067,0.016120096910004014,0.00021886331492157473,3.07446955454485e-05,3.075360434447363e-05,1.0393533163265306e-10,5.435397536655039e-13,5.572639795918368e-17,1.0857963917286163e-20,196,5.880999999999987e-07
ThalassemiaAlpha,-743,0.016785889396026987,0.017167237032065293,0.00017631587793596242,5.132579545571767e-05,5.135221248715513e-05,1.0262090553745929e-10,9.171572417423023e-13,5.570295602605863e-17,1.2327464999200428e-20,307,1.3702999999999994e-06
ThalassemiaAlpha,-739,0.012432258736846552,0.012708346158430582,0.00026670038914588265,1.2437086118641295e-06,1.2442268487917438e-06,9.945092727272727e-11,1.6365900580725379e-13,5.569422727272728e-17,4.838613625635274e-21,11,1.7399999999997496e-08
ThalassemiaAlpha,-737,0.017131702588762985,0.01755673476012923,0.00022809993829945232,4.877160553691498e-05,4.88146174865254e-05,1.0296512237762237e-10,5.69166681462433e-13,5.571268356643357e-17,5.4653847755390314e-21,286,1.1230999999999995e-06
ThalassemiaAlpha,-732,0.01334060436982178,0.013794814512867506,0.00015403157099496182,1.3202796557749575e-05,1.3203146037089948e-05,9.9380649e-11,5.475851536556119e-13,5.5765718e-17,2.5548711169533957e-20,100,2.100699999999995e-07
ThalassemiaAlpha,-722,0.013260367943334935,0.013390162303765439,4.637698785852062e-05,1.113542966919737e-05,1.1135507627773723e-05,1.0012251764705884e-10,7.534949075012086e-14,5.573929529411764e-17,2.0584845259118725e-21,85,2.63999999999969e-08
ThalassemiaAlpha,-721,0.017793380490038275,0.018121566222020793,0.0002035510360376812,3.183509884544535e-05,3.184589538425893e-05,1.0005961611111113e-10,4.1961244851134497e-13,5.572895277777777e-17,4.958356532503019e-21,180,3.075e-07
ThalassemiaAlpha,-710,0.01699756483309082,0.01744670121740961,0.0002024851339130037,5.128741309091564e-05,5.132632122729393e-05,1.0358509240924091e-10,1.4445497149110081e-12,5.570396402640264e-17,3.521371782571148e-21,303,1.3268000000000006e-06
ThalassemiaAlpha,-680,0.013174397240485709,0.013287414982717457,5.7460595826020726e-05,6.06053102995315e-06,6.060587291140916e-06,9.854705319148937e-11,2.0483168684372345e-13,5.580467872340427e-17,4.304089873506759e-21,47,4.110000000000203e-08
ThalassemiaAlpha,-679,0.01597877861394597,0.016275314882925197,0.00020901836041574437,2.7633807732945455e-05,2.763659035094281e-05,1.0379958620689655e-10,5.631033139987686e-13,5.570031091954024e-17,6.6649585131441715e-21,174,2.1640000000000016e-07
ThalassemiaAlpha,-659,0.017049235104972384,0.017333473720941715,0.00020453060041761604,2.7439652100922054e-05,2.7444275427320528e-05,9.800770864197531e-11,4.5187073543189205e-13,5.57686425925926e-17,1.583601448368239e-20,162,2.2529999999999935e-07
ThalassemiaAlpha,-647,0.014960983844786536,0.01501438341123192,3.9800297069350874e-05,2.5418532849785015e-06,2.5418935987489364e-06,1.0100572222222222e-10,1.4066890854081897e-13,5.58023e-17,1.5725587990492768e-21,18,8.699999999998748e-09
ThalassemiaAlpha,-640,0.01705230419778676,0.01729668456698916,0.0001854167887042019,4.4482985132927855e-05,4.449895261241714e-05,1.030293320610687e-10,1.5856232927393973e-12,5.57045858778626e-17,1.2744743901668749e-20,262,1.2001999999999991e-06
ThalassemiaAlpha,-629,0.014639533077037942,0.015495714984448895,0.0003741758183362333,4.2293611752138756e-05,4.229840553826619e-05,1.0085111862068966e-10,9.511025918041119e-13,5.571374275862069e-17,2.184909631231269e-20,290,3.512999999999995e-07
ThalassemiaAlpha,-627,0.014914473989607834,0.015032986857271804,3.905821338356634e-05,4.17574386544673e-06,4.175750603921799e-06,9.853333793103448e-11,5.0463646135419094e-14,5.582345172413793e-17,4.420897530518815e-22,29,1.2610000000000376e-08
ThalassemiaAlpha,-597,0.013728263648379374,0.014651693142911574,0.0004004250701000027,3.581061630007973e-05,3.58158336841281e-05,9.877322137404582e-11,5.850377120513195e-13,5.577494809160306e-17,1.1113836953230356e-20,262,9.46900000000001e-07
ThalassemiaAlpha,-586,0.015713723228014818,0.015878068658000507,0.0001403158866183548,2.6708409914186673e-05,2.671141208792522e-05,1.021618596491228e-10,1.1298216741945948e-12,5.574182339181286e-17,8.144318276727823e-21,171,3.557000000000007e-07
ThalassemiaAlpha,-580,0.016161179343217518,0.01650084021442972,0.0001971236679898585,3.8452321644120474e-05,3.845605602729591e-05,1.0154144351464437e-10,7.719162731283542e-13,5.573019539748954e-17,4.672638457709783e-21,239,7.269199999999995e-07
ThalassemiaAlpha,-579,0.016061707622446905,0.016310821988690147,0.00020877829302154853,2.681929201952609e-05,2.6819429100874125e-05,1.0296129166666668e-10,6.044269949840665e-13,5.57099011904762e-17,8.21300989335903e-21,168,6.428699999999998e-07
ThalassemiaAlpha,-563,0.017304654318484783,0.01745972344147965,9.466121278035817e-05,2.2145339651953615e-05,2.214592364328824e-05,1.0154803875968993e-10,1.449991057677583e-13,5.570780697674418e-17,3.8948721506311165e-21,129,3.987000000000001e-07
ThalassemiaAlpha,-549,0.015317302419481149,0.015439695452168757,5.20254739287336e-05,9.036153644744206e-06,9.036201180790873e-06,9.865320333333334e-11,1.3903619936715534e-13,5.576699666666667e-17,8.429588056498133e-21,60,5.98999999999992e-08
ThalassemiaAlpha,-535,0.015476610086047558,0.015746244541306603,7.906106975616461e-05,4.641957503141212e-06,4.642009485627954e-06,1.0305745161290321e-10,3.4685105724788894e-13,5.575091290322581e-17,3.043325148088593e-21,31,3.502000000000022e-08
ThalassemiaAlpha,-530,0.017827729511648384,0.018118335773062013,0.00013295943804899352,1.6755347744004e-05,1.675646219133717e-05,1.010866842105263e-10,4.362110377201517e-13,5.572643684210525e-17,1.1660408122410624e-20,95,8.580000000000009e-08
ThalassemiaAlpha,-528,0.014977839236899002,0.015277706273924269,0.00011182418803583322,4.5818573733253866e-05,4.582711796797364e-05,1.0320828664495114e-10,1.5981596654461556e-12,5.580942084690554e-17,1.671733734503926e-20,307,2.5568999999999924e-07
ThalassemiaAlpha,-506,0.011780568065221047,0.012019658956199695,0.00012399122212740338,1.2482508922112733e-05,1.2482536226019895e-05,1.0078016822429906e-10,3.305562061070304e-13,5.575206542056076e-17,3.041353435180826e-21,107,2.9510000000000163e-08
ThalassemiaAlpha,-503,0.01582347825369248,0.01616450310264321,0.0002043788564137855,5.141001594570506e-05,5.1418713239602885e-05,1.0046115920245398e-10,2.8871961576308133e-12,5.57874125766871e-17,2.1135603096749967e-20,326,6.03699999999999e-07
ThalassemiaAlpha,-490,0.017311548353473007,0.01756401913384898,0.00015939613427615607,5.138704965435398e-05,5.140897572671377e-05,1.0223411409395973e-10,1.0372962136006212e-12,5.571734798657719e-17,6.6552234597705734e-21,298,6.466000000000016e-07
ThalassemiaAlpha,-486,0.012403369671167242,0.012985171945473635,0.00016839237664320478,5.147858120113383e-05,5.148073497427036e-05,9.951462572115384e-11,3.780923984564659e-13,5.572044807692307e-17,1.5002976287979684e-20,416,3.7550000000000005e-07
ThalassemiaAlpha,-484,0.017148194530612847,0.017479898810500372,0.0002666853471896763,5.142390553594242e-05,5.143486355599056e-05,1.0216289700996677e-10,3.978174112467051e-13,5.571278205980066e-17,4.133450182323343e-21,301,7.234999999999991e-07
ThalassemiaAlpha,-479,0.01338367551336462,0.014243524926569441,0.00038264290180094857,5.137082259188478e-05,5.137220506747717e-05,1.0364312467532467e-10,3.0686546005264674e-12,5.567908545454545e-17,3.3207983264000345e-20,385,4.313100000000003e-07
ThalassemiaAlpha,-469,0.013004481392395675,0.013422749246432098,0.00036360816017301734,5.135717352141164e-05,5.1360396273467344e-05,9.997074494949495e-11,1.2806421711909443e-12,5.574732929292928e-17,2.1620551650593683e-20,396,1.0649999999999974e-07
ThalassemiaAlpha,-468,0.017733881990913514,0.01806373915739388,0.0001330798766287539,5.1399780195915706e-05,5.141668880995736e-05,1.0220585223367698e-10,3.795998103540823e-13,5.57083151202749e-17,4.149488323583454e-21,291,6.248999999999997e-07
ThalassemiaAlpha,-460,0.010404995848875392,0.011103441109524239,0.00015203296688268248,3.557900155778748e-05,3.5580845649577824e-05,1.0411148396501458e-10,1.7031564329997531e-12,5.567950903790087e-17,2.6998459019406037e-20,343,6.629000000000068e-08
ThalassemiaAlpha,-457,0.016938496119963276,0.017317547066072754,0.0002405226129203408,5.130338327183224e-05,5.1314548036802155e-05,1.0286515131578946e-10,1.0659148057267848e-12,5.573815822368421e-17,2.0778376314015016e-20,304,4.755999999999993e-07
ThalassemiaAlpha,-452,0.012344294216700023,0.014263775907398682,0.00041190971687359484,3.552634761027235e-05,3.552774258526514e-05,1.0490429757785468e-10,1.1004612423262203e-12,5.574257889273356e-17,9.34239538595341e-21,289,1.3766000000000014e-07
ThalassemiaAlpha,-450,0.011545569667664925,0.011707858510263363,6.264300478835282e-05,1.5014647809389338e-06,1.501480391484468e-06,1.0503214285714285e-10,1.6613889330356012e-13,5.579704285714285e-17,8.140254066293124e-22,14,3.399999999998985e-09
ThalassemiaAlpha,-434,0.011777259708356384,0.012261499372452987,0.0003220530281870182,1.7662087536811836e-05,1.7662309639496777e-05,1.0521447682119205e-10,1.6216509424809743e-13,5.580485099337749e-17,4.614959263810047e-21,151,3.078999999999992e-07
ThalassemiaAlpha,-427,0.012763259051863504,0.01329173123574966,0.0003493487462466035,5.141712958155206e-05,5.141988355039905e-05,9.840174133663367e-11,1.6454867414920124e-12,5.580183787128713e-17,1.5017451433799048e-20,404,6.408999999999992e-07
ThalassemiaAlpha,-426,0.015963070205899082,0.016268863531154615,0.0001725680495929383,5.1378362934848375e-05,5.139197896933064e-05,1.0525001857585141e-10,1.1574357767468646e-12,5.571651114551083e-17,7.026299282195922e-21,323,6.104000000000001e-07
ThalassemiaAlpha,-411,0.012197955375818649,0.01250487165734579,7.405285798030991e-05,4.596867412450304e-05,4.5971068419994934e-05,1.0261015608465609e-10,8.725751543426742e-13,5.572413042328042e-17,4.8160654559149234e-20,378,2.498999999999991e-07
ThalassemiaAlpha,-406,0.016600428556566568,0.017214978287140328,0.0002423750529776683,5.1255474641849685e-05,5.1279838336444794e-05,1.0139439225806453e-10,1.9365772553051195e-12,5.572574903225806e-17,1.2453314073888048e-20,310,8.452000000000017e-07
ThalassemiaAlpha,-394,0.01480425031403537,0.015013546158297966,0.00013705414734276717,5.1351175731796014e-05,5.136534406160961e-05,1.0412757183908045e-10,2.6752227105458415e-12,5.575968247126436e-17,4.285572213279886e-20,348,1.0639000000000018e-06
ThalassemiaAlpha,-387,0.01756777866384396,0.01787391041126507,0.0001760906178610311,5.1272931821371494e-05,5.1289265690308055e-05,1.0111869692832766e-10,3.9718334982844307e-13,5.572837508532424e-17,8.091947655486284e-21,293,3.7289999999999943e-07
ThalassemiaAlpha,-385,0.01078176121738033,0.011365632785503852,0.00026951690171878143,3.2654819439035164e-05,3.2656587889409266e-05,1.0294968092105264e-10,4.163003487397835e-13,5.576904868421052e-17,1.7910660161979154e-20,304,1.2198999999999983e-06
ThalassemiaAlpha,-376,0.01586398955540281,0.01620928280798938,0.0002886637973486362,5.1368014672916535e-05,5.13908569296644e-05,1.0262604923076924e-10,1.104082800745571e-12,5.568477723076923e-17,6.531947015543527e-21,325,7.466000000000006e-07
ThalassemiaAlpha,-374,0.014447916488516501,0.015081661635898155,0.000339929889567953,5.1422441589542436e-05,5.14234362759078e-05,1.0024998711484594e-10,1.600888152916409e-12,5.573895462184875e-17,4.728817300156277e-20,357,3.682400000000004e-07
ThalassemiaAlpha,-372,0.012768669301108006,0.015586158457390744,0.0004583647462334487,4.209762635158216e-05,4.210345081690723e-05,1.0563485498489427e-10,2.6822077343900946e-12,5.574193564954683e-17,3.792182865969144e-20,331,1.2698999999999995e-07
ThalassemiaAlpha,-368,0.014732972051607974,0.015653142040442575,0.00031742805238826796,4.7704906976648105e-05,4.7724547555670265e-05,1.0801586461538462e-10,8.209227758057739e-13,5.567592861538461e-17,2.0391559307178135e-20,325,1.0720999999999994e-06
ThalassemiaAlpha,-359,0.010611097901463412,0.011353652865343119,0.0002860155559888517,3.944301218868464e-05,3.9444741218633824e-05,1.0459930026809653e-10,7.139914579809901e-13,5.574908498659518e-17,5.433048105659673e-20,373,4.972999999999978e-07
ThalassemiaAlpha,-357,0.010390966752966862,0.011023103967596388,0.00024136056014120299,1.9523800161938145e-05,1.9524482059256324e-05,1.0246843915343914e-10,8.130867130429199e-13,5.576132222222222e-17,4.32160989178056e-21,189,4.166999999999989e-07
ThalassemiaAlpha,-353,0.010950820999312057,0.011273796457314566,0.00010037095506869515,3.207669086898343e-05,3.2077585490571307e-05,1.040666462585034e-10,6.682757682470809e-13,5.581300102040816e-17,4.928661905697984e-20,294,2.5377000000000045e-07
